class,rank,token,mean_abs_shap
1,81,news,0.005497405211848322
1,82,equipment industry,0.005459301053107738
1,83,worst,0.0054078296584908125
1,84,meta,0.005268840209895115
1,85,ceo,0.005259075458576106
1,86,gained,0.005255548542826508
1,87,power,0.00525165618375271
1,88,000,0.0052282656581837395
1,89,nvidia nasdaq,0.005146749099299847
1,90,significant,0.005101634797614678
1,91,rate,0.005045786798361307
1,92,transcript,0.0050343617944444505
1,93,devices,0.004974642016977426
1,94,technologies,0.0049175607405437406
1,95,read,0.004854005666480715
1,96,timeline survival,0.00481544631763484
1,97,survival,0.00481544631763484
1,98,survival rate,0.00481544631763484
1,99,zerohedge long,0.00481544631763484
1,100,rate drops,0.00481544631763484
2,1,shares,0.07400549191383377
2,2,energy,0.06142257817599494
2,3,growth,0.033225011582779455
2,4,2025,0.03264759499171636
2,5,gains,0.03155478228139708
2,6,day,0.029818654766402778
2,7,stock,0.02676226763211956
2,8,strong,0.024253202782951292
2,9,earnings,0.023993740816279828
2,10,tariffs,0.023788362082045898
2,11,trump,0.021190113279884345
2,12,ai,0.020331710550574162
2,13,best,0.02030246998461089
2,14,tech,0.020012783537295298
2,15,buy,0.019473664606591685
2,16,tariff,0.019343409565553756
2,17,nasdaq,0.018266220099416156
2,18,micro,0.01795670416372838
2,19,amd,0.017265398507950114
2,20,ahead,0.016554466271033155
2,21,drops,0.01564851662587881
2,22,losses,0.014698244211533776
2,23,cramer,0.0145899232455587
2,24,media,0.014148476621539651
2,25,stock market,0.013322562859100282
2,26,nvidia,0.01246613719014212
2,27,lower,0.012092336095716392
2,28,session,0.011541926588805703
2,29,company,0.011213634805446198
2,30,jim cramer,0.011178966582568856
2,31,war,0.010766651891789873
2,32,advanced,0.010578251047102265
2,33,stocks buy,0.01035154037087631
2,34,high,0.010272848112547929
2,35,positive,0.009988711262013537
2,36,deepseek,0.009985526631447588
2,37,fed,0.009877834519581213
2,38,jim,0.009790667071951331
2,39,uncertainty,0.009768900075227075
2,40,10,0.009614998234287422
2,41,optimism,0.009595378558419625
2,42,concerns,0.009534458356153694
2,43,zero,0.009291527550152797
2,44,q4,0.00878841047246202
2,45,moves,0.00812567737970169
2,46,economic,0.007811080803180676
2,47,tech stocks,0.007742706705457425
2,48,trade war,0.007722154399719153
2,49,close,0.0076687222629428
2,50,stock news,0.007503466416193111
2,51,announces,0.0074831420367224835
2,52,devices,0.00716845233320084
2,53,results,0.007144316522334479
2,54,asx,0.007058319916661427
2,55,gained,0.007049092772045473
2,56,advanced micro,0.0068977619198977635
2,57,dow,0.0068816909901588995
2,58,stocks,0.006815344821104168
2,59,good,0.006690882091409167
2,60,nvidia nvda,0.006649565542851826
2,61,super,0.006638932872071183
2,62,worst,0.0064758115478073
2,63,sell,0.006443471652502326
2,64,nvidia nasdaq,0.006426886529096776
2,65,like,0.006423096442873522
2,66,according,0.006381930066724272
2,67,dollar,0.006070189826762375
2,68,micro devices,0.005988575973268979
2,69,wall,0.0058772567561500115
2,70,events,0.005756531050904691
2,71,companies,0.0057400138316025225
2,72,trade,0.005682972441516523
2,73,market analysis,0.0056642545694586596
2,74,better,0.00556073279942453
2,75,index,0.005553706302012996
2,76,futures,0.005525193239640841
2,77,market,0.0053956141185607116
2,78,know,0.005364550583225032
2,79,week,0.005341515066678022
2,80,year,0.0053363513705220154
2,81,investor,0.005335532587409103
2,82,key,0.005322468122082844
2,83,asian,0.0053141897937839504
2,84,value,0.005313940738157056
2,85,q1,0.005311748710499394
2,86,super micro,0.005218148882297987
2,87,nvidia corporation,0.0052008692947052996
2,88,ipo,0.005158682519674401
2,89,sector,0.005156629179768385
2,90,global,0.005137177479900961
2,91,economy,0.005136455365117136
2,92,markets,0.005124787221205321
2,93,need,0.0050185063658575455
2,94,falling,0.004974848333874646
2,95,rally,0.004940426549292795
2,96,share,0.0049398102735182066
2,97,today,0.0049124010690111825
2,98,thursday,0.004910228298869764
2,99,12,0.0048842861257346395
2,100,million,0.004883931923522304
