class,rank,token,mean_abs_shap
0,1,nvidia,0.05104021086317774
0,2,stocks,0.04004329185855282
0,3,amd,0.029769753215461936
0,4,lower,0.029400173469332515
0,5,tariffs,0.028724888546142892
0,6,trade,0.0285138356545813
0,7,shares,0.026422403301699076
0,8,day,0.024105926525429398
0,9,buy,0.02398826850870277
0,10,trump,0.023611682738649685
0,11,tensions,0.023065482529145625
0,12,nasdaq,0.021626216971295454
0,13,2025,0.02122797881142492
0,14,nvda,0.020414359607208558
0,15,500,0.01970174445357234
0,16,strong,0.019064388789520582
0,17,losses,0.017576851537840135
0,18,stock market,0.017413606708266267
0,19,amid,0.016491043105300973
0,20,dow,0.01647200986868424
0,21,market,0.016195687173213538
0,22,corporation,0.015798275338555018
0,23,com,0.014789424010320268
0,24,tech,0.014122108028521176
0,25,worst,0.013354664605777411
0,26,company,0.012926560598404876
0,27,tariff,0.012725076056689133
0,28,gains,0.011655815695798117
0,29,week,0.011085546346284145
0,30,war,0.010960469025951592
0,31,fears,0.010923431424783398
0,32,media,0.009950251852458807
0,33,tech stocks,0.009834257390084969
0,34,micro,0.009624229314562869
0,35,major,0.009171762767317524
0,36,concerns,0.009160038738335853
0,37,investors,0.009132893824698838
0,38,intel,0.00872032371565996
0,39,uncertainty,0.008543003033151968
0,40,nvidia corporation,0.008541970341598181
0,41,trade war,0.008480199848620027
0,42,hit,0.008465618531426662
0,43,billion,0.008177832795672342
0,44,best,0.00783820718781732
0,45,futures,0.007690213965572745
0,46,drop,0.0076634172373066895
0,47,semiconductor,0.0076494016987901335
0,48,long,0.007524801402607921
0,49,markets,0.007518378010431966
0,50,east,0.0074668121822588
0,51,middle east,0.0074668121822588
0,52,trade tensions,0.007307158963054364
0,53,february,0.0071974438171471785
0,54,investing,0.00715622607809664
0,55,price,0.007131064474563895
0,56,high,0.007103331281816158
0,57,ceo,0.007086220612215855
0,58,advanced,0.007026739710497631
0,59,volatility,0.006968615518063326
0,60,falling,0.006754170354444805
0,61,stock,0.00667671771675412
0,62,recently,0.006598517422566098
0,63,chip,0.0065632801810568365
0,64,middle,0.006514046215429621
0,65,growth,0.00647975171218944
0,66,rate,0.006363808827474638
0,67,significant,0.006360723977279132
0,68,jones,0.006209846932309039
0,69,dow jones,0.006209846932309039
0,70,years,0.006155262367153524
0,71,cuts,0.006151306141427362
0,72,economy,0.006102590246960073
0,73,lose,0.0058117591875472075
0,74,close,0.005751904155342086
0,75,investment,0.005689964157293534
0,76,cramer,0.005635755491478334
0,77,indexes,0.005609900140613283
0,78,drops,0.0055425371005755255
0,79,dollar,0.005447582007176574
0,80,year,0.005432651208340911
0,81,business,0.005413804186490526
0,82,value,0.00539017055217975
0,83,dip,0.005300237837863989
0,84,global,0.005254526660962461
0,85,new,0.005235871788345303
0,86,declines,0.005200252378493737
0,87,bitcoin price,0.005189357303263671
0,88,ai,0.005137571018331048
0,89,corporation nvda,0.005008806342704584
0,90,china,0.004922064999415731
0,91,rise,0.004871002409265689
0,92,broadcom,0.0048098915579958485
0,93,higher,0.004808202555918741
0,94,points,0.004786599047584236
0,95,jim cramer,0.004780487153076839
0,96,positive,0.004771908053947107
0,97,2024,0.0047615207750309795
0,98,trillion,0.004620337817463974
0,99,economic,0.00461981905270817
0,100,lot,0.004603685758257075
1,1,nvidia,0.04597650106620404
1,2,500,0.04186368103652257
1,3,stock,0.03233384493873143
1,4,ai,0.03226636072368627
1,5,tech,0.02668032746813824
1,6,growth,0.025411177854518692
1,7,shares,0.02491998148522464
1,8,2025,0.022083391899835398
1,9,trade,0.02188671409606898
1,10,gains,0.019578182317042482
1,11,strong,0.01875393884905208
1,12,media,0.01715954157091524
1,13,micro,0.016420541898236333
1,14,stocks,0.01578224860774018
1,15,major,0.015195777928858649
1,16,advanced,0.014580556090650964
1,17,market,0.01446080399015987
1,18,best,0.013847284908296622
1,19,mixed,0.013830203054846188
1,20,nvda,0.013223401031947387
1,21,chip,0.012646094868865386
1,22,amid,0.012435218884744208
1,23,investing,0.012332088144476491
