class,rank,token,mean_abs_shap
0,1,market,0.12663354178086084
0,2,trump,0.06861714833722568
0,3,stock market,0.03385476610103439
0,4,losses,0.03133443299747477
0,5,stock,0.02478900789790317
0,6,recession,0.020587358247090768
0,7,snap,0.018544452119592932
0,8,investors,0.016797097896894875
0,9,major,0.01632358077524655
0,10,500,0.01592804150755209
0,11,inflation,0.015068208998892305
0,12,shares,0.014188590199337672
0,13,2025,0.014089696614029288
0,14,tech,0.013581330128248772
0,15,corporation,0.012638469401485575
0,16,fed,0.012492215235925506
0,17,today,0.012437261644006842
0,18,analysis,0.011945335652195794
0,19,growth,0.011729992837208715
0,20,tariffs,0.011436420185249211
0,21,reports,0.010953212758923726
0,22,earnings,0.010483028608173066
0,23,china,0.010227643302477805
0,24,day,0.009861703728908504
0,25,technologies,0.009827116606795581
0,26,media,0.009574955804656322
0,27,stocks,0.009552955856256396
0,28,nasdaq,0.00921933703084119
0,29,gains,0.008983613794035727
0,30,news,0.00856305241579043
0,31,update,0.008559465975046058
0,32,buy,0.008536463255656927
0,33,drop,0.008525626733732177
0,34,amid,0.008372756937773366
0,35,rates,0.008251094535473163
0,36,trading,0.007948666452485726
0,37,value,0.007770798669579816
0,38,president,0.007514484890175875
0,39,model,0.007450717282152577
0,40,deepseek,0.0072119008813836035
0,41,indices,0.006909283637795847
0,42,major indices,0.006909283637795847
0,43,cash,0.006594063336654919
0,44,nyse,0.006559514902459061
0,45,nvidia corporation,0.006500350645839326
0,46,alphabet,0.006423997576538874
0,47,year,0.0063110415066388054
0,48,ai,0.0062702126172361275
0,49,chief,0.006076734133372748
0,50,fall,0.0060704091309443705
0,51,article,0.005966492195900821
0,52,lower,0.0058541394074763204
0,53,hold,0.005697991776203707
0,54,meta,0.00568175823481669
0,55,tariff,0.005497186530373543
0,56,analysis investing,0.005443105768081859
0,57,session,0.005434931031309236
0,58,look,0.005307022799708647
0,59,nvidia,0.005281232602689715
0,60,futures,0.005246686219321551
0,61,thesis,0.005176692315967588
0,62,steady,0.00486452818021785
0,63,read,0.004841374700977618
0,64,cramer,0.004803801925679517
0,65,new,0.00479930390883963
0,66,broadcom,0.004789689585906688
0,67,following,0.004743208644113927
0,68,conference,0.004442082353125885
0,69,tesla,0.004331301571302309
0,70,2025 earnings,0.004223891049483977
0,71,16,0.00421518299241449
0,72,tsla,0.004114729007180578
0,73,despite,0.00411348768805725
0,74,rate,0.00408297714793061
0,75,index,0.0040774156485397514
0,76,microsoft,0.0040739645451277375
0,77,march,0.004007693809298039
0,78,just,0.003945390481919761
0,79,chips,0.003881131688543518
0,80,000,0.0038789449073229824
0,81,feb,0.0038742727193723345
0,82,investing com,0.0037616225545362755
0,83,27,0.003736374988405755
0,84,executive,0.0037356925028602978
0,85,hedge,0.003708489082188317
0,86,q1 2025,0.00370694864378834
0,87,delivered,0.0036910901974248297
0,88,potential,0.003655377107057121
0,89,million,0.0036359129383916776
0,90,week,0.003605556492592194
0,91,market today,0.0035436853740242486
0,92,economic,0.0035216572302800386
0,93,recent,0.003489296513889239
0,94,latest,0.003481679279658512
0,95,june,0.003435415273741581
0,96,adds,0.003339382768652753
0,97,earnings revenue,0.0033373098597199824
