class,rank,token,mean_abs_shap
0,96,mixed,0.0037403175992452545
0,97,economic,0.003729085684879984
0,98,jim cramer,0.0035171224349453893
0,99,best,0.0035007925282299775
0,100,law firm,0.003493797301677386
1,1,media,0.2183864168202602
1,2,great,0.08897874510248187
1,3,general,0.08563763006673307
1,4,ai,0.07981038944282542
1,5,cgi,0.06389585149228602
1,6,unaudited media,0.05661630416443206
1,7,update unaudited,0.05306313718500033
1,8,investment update,0.05306313718500033
1,9,investments investment,0.05306313718500033
1,10,stocks,0.051243572949898564
1,11,canadian general,0.04381781232015275
1,12,general investments,0.04381781232015275
1,13,2025,0.035033708739392315
1,14,unaudited,0.035001060563572564
1,15,limited,0.03278226064997358
1,16,stock,0.027637029349040665
1,17,nvidia,0.024824780328722745
1,18,shares,0.023093955501330348
1,19,canadian,0.02231057223022295
1,20,market,0.02211731151367981
1,21,ai great,0.02074547534335162
1,22,update,0.019207587301992804
1,23,tsx,0.01876132999841802
1,24,energy,0.017736444382590467
1,25,earnings,0.01645977918032253
1,26,gains,0.015035578292503245
1,27,toronto,0.014243326228440281
1,28,500,0.013150471611318158
1,29,futures,0.012645606486902584
1,30,investment,0.012020162283304483
1,31,tech,0.011387356373041316
1,32,basis,0.011227698527601611
1,33,growth,0.010696420697989433
1,34,tariff,0.010685643272772044
1,35,amid,0.01041121990402888
1,36,net,0.010124192876869971
1,37,trading,0.00995212617035314
1,38,trade,0.009282782527945847
1,39,announces,0.008066286112953003
1,40,losses,0.007940027573266823
1,41,best,0.00778662496701909
1,42,know,0.007307317326635319
1,43,investments limited,0.007099539054698463
1,44,reports unaudited,0.007099539054698463
1,45,unaudited basis,0.007099539054698463
1,46,tsx cgi,0.007099539054698463
1,47,lse cgi,0.007099539054698463
1,48,cgi lse,0.007099539054698463
1,49,cgi reports,0.007099539054698463
1,50,basis net,0.007099539054698463
1,51,cgi tsx,0.007099539054698463
1,52,limited cgi,0.007099539054698463
1,53,newswire canadian,0.007099539054698463
1,54,lse,0.007099539054698463
1,55,toronto canada,0.007099539054698463
1,56,unaudited toronto,0.007099539054698463
1,57,markets,0.007073509510136342
1,58,investors,0.007065071367494458
1,59,day,0.006157519007779139
1,60,offering,0.006003534124335327
1,61,investments,0.005939911555095597
1,62,globe newswire,0.005923080081417326
1,63,globe,0.005923080081417326
1,64,2025 globe,0.005923080081417326
1,65,uncertainty,0.005762453310896203
1,66,reports,0.0057343198356261255
1,67,cramer,0.005495235157603751
1,68,major,0.0054121129901455204
1,69,trillion,0.005320054792922582
1,70,oil,0.0053038407998456565
1,71,war,0.005114356922767608
1,72,friday,0.005046151826289288
1,73,gold,0.004731206074233094
1,74,recently,0.0046710535012269
1,75,lower,0.004670218497483799
1,76,trading day,0.004546691364209455
1,77,conference,0.00444141705494766
1,78,hold,0.004430456099709671
1,79,billion,0.0043464994542349415
1,80,despite,0.004333729888220194
1,81,need,0.004322021481522146
1,82,trade war,0.00429041957077479
1,83,strong,0.004223823552782467
1,84,today,0.004199892361194843
1,85,zero,0.004079228882207032
1,86,law,0.0040635681933038955
1,87,newswire,0.003903665717824217
1,88,companies,0.0038759436600164774
1,89,published,0.0038716865849662886
1,90,need know,0.003779930982544031
1,91,results,0.0037684594808277063
1,92,ipo,0.0037295786943132105
1,93,gained,0.003712413154929231
1,94,optimism,0.003686348829828934
1,95,canada,0.0036776291664037913
1,96,drops,0.0036517358895440614
1,97,mixed,0.003639796309674205
1,98,affect,0.003518316690427122
1,99,global,0.0034892699972466374
1,100,rates,0.0034347253567199782
2,1,great,0.11953832592275936
2,2,media,0.10383680801628385
2,3,general investments,0.08969490825406345
2,4,canadian general,0.08969490825406345
2,5,unaudited,0.07553044177113434
2,6,investment,0.07105221144798392
2,7,investments investment,0.055774366715186284
2,8,investment update,0.055774366715186284
2,9,update unaudited,0.055774366715186284
2,10,general,0.05566065162736052
2,11,canadian,0.05159001055032955
2,12,ai great,0.0507421433855533
2,13,cgi,0.04583704679738651
2,14,shares,0.042779581855832256
2,15,make,0.04269284295658184
2,16,ai,0.041509770043662415
2,17,unaudited media,0.03299138520685856
2,18,energy,0.027393504969060165
2,19,investments,0.02299119745432876
2,20,2025,0.022266351025138964
2,21,stock,0.02166254909777378
2,22,day,0.020083928210375575
2,23,gains,0.01983661881158169
2,24,toronto,0.01752140836313459
2,25,tsx,0.016677960648677038
2,26,america,0.01601110492935468
2,27,growth,0.015255978168468664
2,28,stocks,0.014209373009977863
2,29,tariffs,0.013784592896019169
2,30,tariff,0.013754438610793817
2,31,net,0.012830504669344657
2,32,earnings,0.012114367971839013
2,33,reports,0.012090123647416616
2,34,best,0.011287417495249058
2,35,buy,0.01088498695981424
2,36,nasdaq,0.010751679842307507
2,37,ahead,0.010747631019276121
2,38,canada,0.009961730001698857
2,39,drops,0.009703313060577326
2,40,losses,0.00942609840352749
2,41,tech,0.009324607840594266
2,42,basis,0.008911168075680884
2,43,cramer,0.008450974149920593
2,44,stock market,0.008449931238807992
2,45,trump,0.008429976618546234
2,46,optimism,0.008192762703344026
2,47,nvidia,0.007947234668772622
2,48,strong,0.007515490535118592
2,49,session,0.0074799860551370305
2,50,stocks buy,0.007456594640305655
2,51,lower,0.006476944288575793
2,52,uncertainty,0.006453482940034359
2,53,fed,0.006446425673213029
2,54,company,0.006410233873861763
2,55,globe newswire,0.0062210175895531005
2,56,globe,0.0062210175895531005
2,57,2025 globe,0.0062210175895531005
2,58,concerns,0.005934777232419089
2,59,jim cramer,0.005930487026199269
2,60,jim,0.005869695281682069
2,61,war,0.005855419667908965
2,62,limited,0.005758959390058656
2,63,trade war,0.005695477237867809
2,64,zero,0.005650855701387093
2,65,10,0.005374031206581187
2,66,positive,0.005287944664627942
2,67,unaudited toronto,0.00509300519970961
2,68,lse,0.00509300519970961
2,69,lse cgi,0.00509300519970961
2,70,reports unaudited,0.00509300519970961
2,71,cgi tsx,0.00509300519970961
2,72,basis net,0.00509300519970961
2,73,toronto canada,0.00509300519970961
2,74,unaudited basis,0.00509300519970961
2,75,limited cgi,0.00509300519970961
2,76,newswire canadian,0.00509300519970961
2,77,investments limited,0.00509300519970961
2,78,tsx cgi,0.00509300519970961
2,79,cgi lse,0.00509300519970961
2,80,cgi reports,0.00509300519970961
2,81,good,0.005007263381165774
2,82,economic,0.004999259183237283
2,83,gained,0.004979336509597509
2,84,asx,0.0048109491423352834
2,85,events,0.004299849778121121
2,86,ipo,0.0042553818855096395
2,87,deepseek,0.004247277684872743
2,88,close,0.00419472453490086
2,89,micro,0.004150341547492904
2,90,nvidia nasdaq,0.004142237521253886
2,91,tech stocks,0.003993224957058642
2,92,dollar,0.003938070457301291
2,93,sell,0.003935869100656652
2,94,market,0.0038906899830445734
2,95,need,0.003856525209528282
2,96,vici,0.0035988403976007634
2,97,companies,0.003592750784342512
2,98,high,0.003588749700981149
2,99,investor,0.0035835195601790376
2,100,economy,0.0035447999054763024
